,1,2,3,4,5,6,7,pChEMBL.Value,Name
28,330.48605993430715,5.491068720165368,5.895540409396188,33.08430209965984,1.8478358284872192,-14.079351564371695,1.5997656417911446,9.89,CHEMBL1672979
29,329.92511076363496,-35.419526847226464,-5.882666011885318,-10.130702442452952,0.1172361987971755,0.18046638194566314,1.4812991575007524,5.3,CHEMBL63504
30,328.44651336340365,10.520503574348867,5.6085454197526605,37.195192241847074,-2.8949758582812652,-16.430024610067196,1.210603180219597,6.62,CHEMBL1672982
31,327.50959495914327,-2.707082592195384,12.373029655379364,-8.243544389399755,-0.5325804519995087,2.458561028611224,3.6205415768029114,6.75,CHEMBL186816
32,326.8367995498099,-25.988756692128927,-0.9055354472827779,19.40602981341768,4.075762055965622,-13.061190309789316,2.3256354322251784,6.72,CHEMBL390496
33,325.9576823489254,-37.19490752673596,-7.166760968315864,-6.213344468589851,-0.36111331410555003,5.1196922668320655,7.701301736363179,5.77,CHEMBL443552
34,324.1330180406373,29.607330722102617,27.191135838306735,-3.3455907836901595,-4.062336492431308,3.8937649506213123,4.610167377465874,5.99,CHEMBL1627553
35,323.7861238511107,-22.36550341363093,-10.939584335897274,4.482270273099207,4.374474476810016,8.347374021483366,7.900480305423818,4.99,CHEMBL181078
36,322.4846674931137,3.920774021298091,1.8365686377553425,-4.039716161189993,-1.048530874744868,2.054622521418507,8.437074986868105,7.35,CHEMBL137289
37,320.60076580135336,93.13632136731802,-22.739045852443624,1.9872634489321925,-1.3595368920813484,-5.217144840982185,-0.8053363152863103,4.3,CHEMBL285011
38,320.8353490690246,-26.866813948555933,-4.377983618720453,-9.73672750930763,0.11416017935872193,0.48605027947576473,4.689632361593957,5.59,CHEMBL137313
39,319.7521375938731,-18.909812381905127,-3.4069390278154894,-5.17078445784417,-2.3748837138794303,6.097342240179316,3.8668633116850306,6.72,CHEMBL137119
40,318.1551653155238,25.833495839068107,27.431032441552333,-5.247558385395343,1.189219899081627,1.7962930440593408,3.2033664934652326,6.96,CHEMBL1627418
41,317.9726632762191,-35.544308576337414,-4.943045832364791,12.519148928383673,-7.452724317995354,10.487496956480584,-7.2331289572443564,5.38,CHEMBL426202
42,316.38688558147453,8.527738705228495,13.54069387275819,-17.209486714761272,2.055728735956402,-9.236186342640254,0.736313170571077,5.25,CHEMBL1627428
43,315.6881304229603,-14.730863107256498,2.6686492877449566,6.510519197459709,-4.807084636569533,8.420396142973548,2.309724842337339,7.25,CHEMBL44459
44,314.31929856721985,12.981398222579976,24.00348123202779,-8.633260463682797,-2.3198906338209695,-1.0285515696819563,2.1885175436915802,5.7,CHEMBL1627411
45,313.96997762557055,-37.008064229659794,-2.532961304453939,12.271936880675739,-7.3443061739221625,10.33425827047122,-6.386593216428017,7.3,CHEMBL389889
46,312.9914739130978,-39.113668261669176,-6.977710942233397,10.51236639110938,-5.5343255601221175,10.01452776175245,-3.833423841105849,5.34,CHEMBL389890
47,311.93311728784397,-33.60519384806307,-0.4056569870573709,14.619139861740486,-8.360598065804973,10.473752968431242,-9.419750998259497,4.89,CHEMBL228797
48,311.002892816359,-39.579216342144846,-5.908620475010673,11.596765454928981,-5.667228630846993,9.350383885082088,-4.589854689151037,5.4,CHEMBL389867
49,310.0212549634124,-42.27484222415457,1.950595296589424,13.524277870295894,-7.115994543990682,9.364329393779318,-4.9020643717397485,5.1,CHEMBL444886
50,309.0705985600835,-49.851418730133275,-0.579677316490273,-7.216602528206891,-2.580832096566726,3.8398980464633987,-3.4813214047257803,6.0,CHEMBL26036
51,307.7120636194484,-17.49105853269166,10.078999168687108,0.9771122821077054,-3.4731391673400034,5.138301445771196,2.900008059598372,6.58,CHEMBL187900
52,306.8771865673886,-30.217410395839256,-5.896674698718475,-3.197252332869894,-2.927102726441281,9.651907028749791,3.9719918469056092,5.32,CHEMBL80330
53,305.106323261781,32.260024017595896,23.819082781258356,-6.367168045504681,-3.4068003189881337,1.844298694270991,2.8177833378487347,6.96,CHEMBL1627421
54,304.9798375607592,-38.82228892369825,-7.684935023376887,-4.158501905174484,-2.5543964854465977,8.880000491769934,4.794001467429902,5.42,CHEMBL78282
55,304.01752961984687,-42.071698897606986,-8.03658853101318,-4.87294801798401,-1.9262753247229472,7.7191366368738095,5.58147032283265,5.23,CHEMBL306782
56,302.18293485530864,25.26704361406873,25.531602197548118,-3.448068810006924,-5.168135993251393,5.207941007033714,1.0147418124244598,6.36,CHEMBL1627427
57,301.2120613087132,23.577630343268115,12.09114789949165,3.91174380807635,-4.21932713315677,6.325417897082432,-3.1732252886760186,6.58,CHEMBL1945897
58,299.91618301562437,28.506536306521202,-2.9503692753960387,5.4105616759755435,92.85117694898958,5.792461656412767,4.121058854014617,4.1,CHEMBL1159897
59,299.454932344047,5.986510262778439,3.3310741736240037,-11.60423821027813,-1.5366268121209457,4.47622763640265,4.5174184297047475,4.91,CHEMBL188214
60,298.9109554863126,-33.05802782315994,-6.701263194161613,-3.473252370900874,-2.9770456848178934,9.587671541199647,3.8712691954150906,5.3,CHEMBL421505
61,297.88362926265086,-31.232756268324124,-5.721439879650787,-9.822382343448059,-0.06555464693404367,-0.24427893131745013,2.5112980455512854,5.15,CHEMBL305077
62,297.0259781756127,-42.54690102861451,1.994608911028897,13.805030286722463,-7.358272215374797,9.515421445909144,-5.048616154349849,5.4,CHEMBL387708
63,295.89819658350734,-32.85379397016448,-14.306566370791858,-9.876490491043372,2.298405500574736,-3.275540520352642,1.0614936743928935,6.11,CHEMBL65211
64,294.8375125320548,-27.153001200941485,-4.466163557089403,-9.711000575461457,0.01743704317030175,0.4577879975885397,4.714291633078447,7.21,CHEMBL138488
65,293.156891217345,25.564572496436476,27.362295705718775,-5.221056159881935,1.1391004337376485,1.6172620679129506,3.3193299712028344,7.62,CHEMBL1627429
66,292.04527439928563,36.90956465145876,28.801530637998265,-0.6749942722035361,-6.4378438677025835,7.719363343527307,1.2440449708552228,5.22,CHEMBL1628149
67,290.8465201228424,55.03812997925329,27.119828604013907,-0.8040730635613987,-5.547129882995138,7.953144547851022,5.240111316363362,7.66,CHEMBL1627617
68,290.08302787657334,39.02028502810535,-8.08825571408222,7.1569786955624854,-2.9125362708918185,7.492463966162176,-0.7031299172332642,6.72,CHEMBL385226
69,289.93312175650027,-36.13824920199819,-6.085777224649871,-10.055452892177675,0.00045320146630676287,0.9631872017751922,2.232781461340586,5.34,CHEMBL65399
70,288.8846562056484,-31.896329271360536,-4.891993649592642,-9.364012447960128,0.0961390615524845,0.29612775595273266,3.228619618851373,5.28,CHEMBL63345
71,287.1847935579608,25.030146435001843,25.88222283341155,-4.073943395901076,-3.7008606628938514,2.845609883231138,4.79146015261942,7.21,CHEMBL270250
72,286.4950443449207,-2.9766433931841663,21.277678967423785,-14.008631047834243,-1.1940957657830662,-4.863264022759887,-2.3818686651849723,4.84,CHEMBL1627625
73,285.82800219914895,-26.410132969344513,-0.9331929305760439,19.81173484028491,7.249011594491201,-12.131779648877336,1.8804442160413106,7.4,CHEMBL108646
74,284.3374972287908,11.249753280048736,16.624927109859687,-4.075772102303891,0.6968675353395273,-12.261605349421993,-2.344521736480845,5.85,CHEMBL407952
75,283.9376221735243,-37.39325685380078,-2.833080151456837,-8.479220881437971,-0.4074658955183637,0.3079649366383845,1.8395532717137137,5.24,CHEMBL63838
76,281.7513937808593,82.53137597265399,-33.44031892693178,-0.2503308338593805,-1.640567382664222,-1.7493953045250683,-1.9905841675298228,5.16,CHEMBL25794
77,280.79470736874225,77.22959310875552,-29.20766915175993,1.069188933556597,-1.6807455172346633,-1.193616015323329,-1.4724219604662423,5.5,CHEMBL26969
78,280.6107248623075,-9.879726793836547,6.670667082735309,-15.110490522621149,0.6896051938264058,-9.446896060972946,-6.970676472658046,4.77,CHEMBL1835542
79,279.13941791964385,25.397931164832112,27.70222703414629,-4.320794587275522,5.929629819728338,2.8263584011418033,2.264354450457798,6.19,CHEMBL1627606
80,278.58622349472813,-10.414245408405032,6.593610370751773,-14.638171169351779,2.0064714116296467,-9.435929388460593,-5.462382444940259,5.3,CHEMBL220493
81,277.1657974397971,22.74679248713514,9.568093143099999,3.577185346029486,15.713364431564568,8.042847457840875,-2.5056530481413684,7.13,CHEMBL1947225
82,276.58753530269684,-5.060533539614271,-5.256421985563153,-15.391641499086472,2.366886084253486,-13.400487070482713,-10.056746879140544,4.58,CHEMBL1835543
83,275.4767332823344,4.931846389520608,5.784107316149771,33.4604710348686,5.413343288865776,-12.755320413773603,1.0381839540719293,8.64,CHEMBL1672977
84,274.48198080324164,4.91822088042897,5.712372804093192,33.16499696445771,3.850961795553178,-13.014633727538506,1.1719687305831383,7.26,CHEMBL1672981
85,273.7967435255415,-25.26539374951458,1.5731207876163562,10.450331830565078,3.3918989032638867,-13.705128658147524,-4.1078671577332155,5.2,CHEMBL598628
86,272.81068957367233,-25.79304534038925,1.7782409971242161,8.22569198372378,-0.9540739493856722,-12.50351210646428,-6.689307456638526,7.54,CHEMBL609618
87,271.80589646004387,-25.034284860411514,1.3346963446889788,9.036275626523734,-0.16794516462504125,-14.521519001336275,-5.078693189852842,7.46,CHEMBL598199
88,270.5181293835397,-3.2163765610877464,3.468820436275515,-11.830544187393993,2.4605195155028956,-13.312669690941263,-5.679624921074829,7.4,CHEMBL229993
89,269.9348632950435,-36.11092885353826,-5.840434947034244,-10.951419064008446,-0.37213194139046835,0.24244380754739597,1.9238179844670715,7.66,CHEMBL137392
90,268.14474534377405,25.334161144639623,27.351798161487714,-4.8706539806085,4.859216297505307,2.9457756411271485,2.7088975000039177,6.89,CHEMBL1627640
91,267.9213002856492,-31.50500991376577,-4.799330446401922,13.253674660863643,-8.179833053746234,10.851854897363435,-9.519069255752793,5.6,CHEMBL228914
92,266.4810343799804,5.503185501079033,5.132124664348172,31.913727379552228,0.9751344780811322,-14.809882629101052,-0.2948978217603437,5.54,CHEMBL1672975
93,265.29539864110103,15.968792240692666,12.098885251870485,1.2046506610017262,-1.5703136379509541,1.4946019922621954,2.92624179519452,6.46,CHEMBL1945895
94,264.46019700623594,1.1064863481100395,8.997642564921048,-12.558522168569002,2.092372808172491,-9.891996537650366,-1.4442003292889036,6.0,CHEMBL366014
95,263.1544326346571,27.984122842424508,13.739155298345588,3.536382163549531,-4.051151990581994,4.489658021644492,-2.53851754824416,7.36,CHEMBL1945899
96,261.8209336239894,58.314184168518146,16.418246559447425,-0.5207271860259327,-4.205587577790004,3.2597371501979273,0.6917013352741214,10.4,CHEMBL3806018
97,260.8367910396715,73.1569983704447,-28.923405082278283,-1.5879780057327604,-0.9820802867064365,-3.0646922480766072,-0.6675901974656748,4.96,CHEMBL27864
98,260.50673898106925,4.721076850005212,5.30980842168522,32.20173082846697,-2.709032164231432,-14.744786939266636,2.274382218776468,7.77,CHEMBL1672976
99,259.4539975623444,10.892212903877818,1.846202301585826,32.096224347364235,-2.4879019419290866,-15.143361302945832,2.770343919409177,7.66,CHEMBL1672980
100,257.76203547990144,79.93321537248409,-28.612109532204204,2.170261566606394,-2.4657660286552168,-0.8821029972133345,-3.403100986178289,5.32,CHEMBL26414
101,257.57118632604664,-5.211515410167582,0.556564362223733,-10.736851826298171,1.2073198661242854,-2.55320267166499,5.932516215099796,6.54,CHEMBL137708
102,256.77387222155835,-22.123776197118197,-3.1233244678085073,-10.852425321402508,0.60666639242188,-1.3652288036001121,5.410145120350876,7.35,CHEMBL137391
103,255.75772473652466,-19.74156140992439,-3.5728463389670897,-4.0412125567956565,-3.3060745763354284,7.352996953316616,2.867944965636685,6.39,CHEMBL137692
104,254.92312432028294,-37.66417518826235,-2.1531511328273583,-8.885000842488664,0.31425228745703965,-0.6097470329489705,1.655027700489286,8.25,CHEMBL137217
105,252.7944383604056,77.18339579103367,-29.041696778859578,0.8804297110340613,-1.761912322172802,-1.8658442769029957,-1.6464028117037526,4.75,CHEMBL286712
106,252.27724051704746,16.80132235692169,24.23359734446366,-6.5438433035704415,-3.3935418760859064,0.9636002173942793,2.648701122391658,6.03,CHEMBL1627433
107,251.6091383919277,-7.1613455787936955,-1.5050067766533912,-3.8691836421119064,-2.0450669819869534,4.752680465911536,6.002052776927263,7.11,CHEMBL137707
108,250.88665102023978,-32.14188764775398,-5.591082314159472,-9.298856284353887,-0.6091961216305604,0.6139886835271585,1.320288496201872,5.16,CHEMBL434211
109,250.05508971007407,-45.586309070878215,-0.992919992573314,9.665054793351382,-6.00408073635299,7.266798017960035,-3.5615234281389463,4.24,CHEMBL376171
110,249.09070463580593,-49.21000860627816,-8.043700558281138,-6.632461781549949,-1.5772258998387712,5.718659625534755,4.554775018542364,4.88,CHEMBL77121
111,247.55161097550277,-7.405562116626134,8.491847455285141,-16.677383243656255,0.44236831562882034,-4.01390212198899,-3.6361936592201682,4.37,CHEMBL1627869
112,246.81784156798383,-23.23035990687949,-11.657572715137242,3.3468044381531836,-1.9707240250075468,6.577362781836703,9.092941685767462,5.75,CHEMBL182155
113,245.13738744867746,28.802195733174663,17.117419567728085,-5.763296164719112,-0.7085022494395828,-4.0086960202587845,2.627876413156334,9.41,CHEMBL1627878
114,243.6844551272819,86.23686143087943,-26.54019418721433,3.420204822006152,-3.4364908975829693,-1.7119206789491876,-7.168245524237183,4.82,CHEMBL27368
115,243.9775251429188,-35.27114884968813,-8.164611526471855,11.541647240533555,-7.601995705309276,10.706399545399712,-6.884582560225431,5.35,CHEMBL228916
116,242.93886123987474,-31.732488930615315,-8.099141058061425,11.156508509209399,-7.444934413345833,9.077829372317524,-7.077632812711518,4.7,CHEMBL228915
117,241.9348892820021,-32.79323466345939,-4.943761162370988,12.260166560947793,-7.746451984738548,9.711419742575854,-8.56088326881247,6.14,CHEMBL375729
118,240.447646252642,4.713116936966354,-1.663466298977718,-12.421141378794719,2.8391194690340216,-13.58660513666477,-3.7036020979668387,6.28,CHEMBL389320
119,239.51217267602723,0.8400738747091376,-11.062435459848075,11.986665217139526,8.503218632957147,16.704719393487842,4.121845551753525,5.13,CHEMBL332811
120,238.82971538346274,-27.62840992800567,-4.652712356131155,-10.196428309222949,-0.13242315805590604,0.8635867294467348,2.9798852499357396,7.3,CHEMBL137513
121,237.87608952005633,-27.897010624428976,-4.248839287804699,13.198944902047117,-8.107221765491467,9.452639405439506,-10.072606550701744,4.46,CHEMBL375730
122,236.84233871881435,-27.791418917801586,-4.6628726503739815,-9.653609723035363,-0.19832995294232772,0.394741368763189,4.769300777159241,4.61,CHEMBL342715
123,235.8016432557417,-23.75873284497686,-4.152974750198903,-7.228435638529849,-1.2086780080602926,3.0405802247363547,5.505417245699668,5.79,CHEMBL137156
124,234.37826624286345,7.266936371542224,23.02717851849562,-10.646558715314718,-2.0797258970126355,-2.841846278291519,0.7337053725519093,5.46,CHEMBL1627871
125,233.40463849579263,6.536146411924684,10.188000472400317,-7.514868597160955,1.1411287429745698,-13.04755219655968,-3.7631627430276278,6.89,CHEMBL408967
126,232.1477543831067,24.905520710502483,27.46107240417349,-4.470320329826494,4.842205182993017,2.642278728880799,2.683792647868064,7.1,CHEMBL1628091
127,231.80653770635325,-25.617036052987533,0.8325089980904744,11.801322230185743,4.720986355897323,-15.160681751251357,-1.0661889398778364,6.04,CHEMBL479551
128,230.64675086314924,-6.3968320517619865,-12.249155862715535,14.467300541055385,-4.399390611988781,10.318564585083633,0.4710454050068907,5.42,CHEMBL333727
129,229.79161037407638,-20.128678756830126,-5.984931949068093,19.725285597279306,3.68320679413967,-13.783617847006031,1.2344398290342276,6.27,CHEMBL390717
130,228.80445325345013,-20.118209947694655,-6.278708589871427,18.87457456558314,-0.16617732335584603,-14.361852296515748,1.8865855955774211,6.42,CHEMBL226736
131,227.2336975348092,20.627772436137075,24.676896221134896,-4.741977078153668,-4.527886333236146,3.1005312731088663,2.1784428598143153,6.11,CHEMBL1627417
132,226.93940072286784,-35.66927677653167,0.96319261706048,14.362579846951485,-8.489696701345517,10.068268222375561,-8.714301670914388,5.4,CHEMBL376176
133,225.88408452068825,-32.322957136934676,-5.072044774420873,-10.164052046365198,0.3148028596262092,-0.3541144798812543,3.408435887116016,5.32,CHEMBL65446
134,223.73022856562423,82.33793657580459,-27.81926192167339,2.7241886128075326,-2.93420310442195,-1.2766300316610937,-5.043171129087762,4.92,CHEMBL26970
135,223.8447399726715,-27.137027587390303,-1.2030435423995647,19.63444812649927,3.7766656411784476,-13.237062761623022,2.35589157710622,7.7,CHEMBL322322
136,221.78204628193765,78.33133118335907,-29.537657952913992,1.4002241178564152,-1.3567211134286763,-1.7211174561916145,-0.2159059706478537,5.1,CHEMBL26041
137,222.02998986812162,-43.66369726778167,2.506764204608204,13.968739856880605,-7.701094252891581,9.5980938146321,-4.759574111971661,5.64,CHEMBL229010
138,220.43034280857597,6.871167193695591,3.574540618382912,-6.73454175347669,-0.5731567658068565,0.24570540784224126,6.392582917230225,7.96,CHEMBL435988
139,219.22881088094945,22.785579762521692,6.885867197076436,-6.878387678373312,-2.46462892863698,7.6718410974425,3.5715221688480323,6.53,CHEMBL1945894
140,218.56002958487858,-9.051816784533958,13.657443980523936,-15.074256949815092,-0.5611573708747182,-3.8450705473374907,-3.7720022767385575,4.37,CHEMBL1628113
141,217.091617259957,33.43987373415312,14.24981511654064,4.575300700368649,-6.23594527755964,7.343906840275858,-7.684426436330244,7.75,CHEMBL1945903
142,216.07821176252628,35.06199741946506,14.0473917447983,6.437415976746564,-6.014589943178683,8.407650684977986,-4.058301582485765,7.7,CHEMBL1945906
143,215.8103756327855,-22.036912768233844,-14.677494795503979,0.9994324158112055,-0.7246390639039016,4.311233512712767,9.834888898142864,5.55,CHEMBL359751
144,214.75291889233495,-15.175664051946367,-18.64268416691809,0.49041908989016975,-0.7898562413126854,4.104460439518436,10.492411924071343,5.72,CHEMBL179014
145,213.28433986942056,15.423180674854363,12.215589551920422,1.9468820945272969,1.81468991090023,2.2950881751050973,2.425192734317697,6.72,CHEMBL1945909
146,212.46482871318918,2.2784788140900836,2.9426830502568038,-13.299130600355213,1.2076302815585018,-7.960400767418047,-2.339078634083425,6.05,CHEMBL366144
147,211.94350437363042,-34.67118358005538,-1.1257454267426816,14.122694912152458,-7.965510959824309,8.990447367923235,-7.054763657087076,4.89,CHEMBL229061
148,210.563186631942,-8.361498761950418,14.66910415946052,-14.95404514744522,-1.072507658690963,-3.9398611808360284,-3.415545839473125,6.38,CHEMBL1627728
149,210.0065617681406,-41.8380416780521,0.013221011226816575,10.98343588004567,-6.523637202147728,6.386675405157009,-5.29743033442776,4.92,CHEMBL228317
150,208.90047879359796,-31.175395181578185,-3.1837326622979436,12.532771811871266,-6.899615781178713,7.892284419972381,-4.74072725570836,5.3,CHEMBL228543
151,207.73737392808064,-21.258834329206888,-1.980617376159099,-14.637924803304871,1.2062726312846825,-5.675842122791138,-0.8751165536876234,8.62,CHEMBL3622011
152,206.78039646325087,-27.846133535245887,-4.117880222876775,-8.478999348383182,12.716563054781979,4.103693712387307,1.0653459103377678,6.55,CHEMBL4090835
153,205.4996143769597,0.34860724690915484,1.7319350680844279,-8.859563587749708,2.0745517488501415,-6.049135936331997,9.151534907238219,7.12,CHEMBL3622015
154,203.8702888691967,70.39196799053725,-30.139452993358326,-2.754739685873043,0.006073719604390177,-4.607474100387128,2.219365266599783,4.66,CHEMBL27057
155,203.6009189001847,-11.513188564548917,6.133251947323692,-10.279434645150058,1.798075245271222,-12.576996478534438,-6.603427894081696,7.1,CHEMBL1627551
156,201.83131182058008,74.14677454263936,-30.504137450299382,-0.11369053287235364,-0.7655548459185993,-2.9367697144888587,1.362525670472003,4.6,CHEMBL26647
157,201.35830234160213,4.195250365865961,-3.9907875062284877,5.62715264864196,28.465427970263683,13.215101585813784,-1.305027139630932,6.47,CHEMBL4078408
158,200.5851513190333,-11.799680787801933,8.074174595825303,-14.054440836953995,5.270594472003312,-8.878320749506639,-5.585730117255765,8.78,CHEMBL364332
159,199.24844078133708,23.83963594889999,-14.386178346271318,-14.881009577237863,-4.360695734733479,14.220566823790406,-10.17415341609768,4.83,CHEMBL3612306
160,198.38524901855686,8.881524253104493,-7.0050212594112935,2.0231614314177255,10.042374201400634,7.88135782198991,0.36650908706955143,6.36,CHEMBL4083045
161,197.80932656206838,-25.98376882645663,0.730176990969435,11.812972556082695,4.648018515211318,-15.320625454069468,-0.9809103984870026,6.26,CHEMBL480321
162,196.41229506026917,9.950446424719436,3.4036624036407113,16.878104518967493,-3.0113588130395827,-2.5236501192957483,5.1774002611977075,6.52,CHEMBL3622364
163,195.4665887879821,-5.6579803665262105,9.369819937613418,-11.931317420661067,18.803727528375944,-5.652513394068947,-6.287773312000061,10.0,CHEMBL2011422
164,194.57460414181037,-7.003034341948117,-4.199851768400147,-15.001582176236651,3.10281896306257,-13.333822224175242,-7.963012655671078,11.0,CHEMBL2011408
165,193.87008760948666,-29.889849188793857,-6.341955031216666,-5.231328480963019,-1.357042437041947,5.699308155703412,7.687105765965776,6.77,CHEMBL155465
166,192.4328417932312,3.9833592985777853,-4.940769076174638,2.948896323277822,9.150734742334734,7.914131698422046,1.542530223960439,6.44,CHEMBL4067505
167,192.16170926475198,-55.801542069745445,-7.992439225587312,-6.878262275147488,-2.8520603040593464,6.805293350956022,1.4347451784767782,4.5,CHEMBL311899
168,190.59942371334606,-11.898904825707644,7.720284664487369,-14.72977481506316,1.3567534242688777,-9.405543247520015,-4.902341462515132,7.8,CHEMBL219321
169,189.86715922825937,-31.377817956426405,1.069012497314455,5.004415436481859,-0.9791039021550854,-8.966017947303929,-2.455782646264381,5.26,CHEMBL598629
170,187.97104745377345,42.723844275993,30.341672226768665,-0.47547861704420136,-6.511283201248785,6.564220901233715,2.6887078742034225,7.6,CHEMBL1627626
171,187.61044866947887,-14.093009932751924,12.569907158876195,-12.361486872989051,0.8988749174620773,-9.325214156327482,-4.639362980889988,6.7,CHEMBL2011418
172,187.0239314221257,-44.945331608429896,-6.578913047884378,-11.287960885261299,-2.2246840448374705,2.606403826006391,-3.4031999545249394,7.52,CHEMBL275331
173,185.84658243475826,-28.352786220557896,-4.835840991020765,-9.603145352798622,-0.3880561046965356,0.33930381583055236,4.817670886609591,6.17,CHEMBL137424
174,184.1446674569536,28.066322440026518,26.716320785550852,-3.207061139903039,-4.583153379599725,3.74158343276702,4.742948070074673,6.21,CHEMBL1627612
175,183.42135892606456,8.344802843625505,3.073725498234001,-4.467266104767856,-0.8033074861381055,1.5675605342745633,9.414363560366281,7.96,CHEMBL359199
176,181.73372339051923,81.87563409118174,-27.96170643750015,2.7657475059436694,-3.090448170572475,-1.3222844870173829,-5.0033369213051175,5.4,CHEMBL25760
177,180.97822924489918,57.002384665304746,-27.491695093393908,-26.499757728113348,2.769849811731063,-1.286988353528093,6.756578155831379,4.39,CHEMBL422576
178,179.88643056005225,49.958597016238905,33.089063709604645,-0.060129321410967974,-5.676339799873205,5.028334114167312,6.586549039226644,6.92,CHEMBL1627953
179,178.8758057922253,69.42576901065969,-29.444203281028187,-3.513957658989788,-0.3052531244395294,-4.8177854149908175,1.114231859790491,4.7,CHEMBL27721
180,177.87069469435798,70.23436235417964,-30.137910686441987,-2.805014600044822,-0.09096696630061347,-4.722844339205175,2.1022594384782485,4.62,CHEMBL286518
181,176.7347093097119,82.65003881334064,-30.368763190451826,1.4995614940975939,-2.68749580432955,-1.9027178656416917,-4.02257228084673,4.64,CHEMBL26958
182,176.80088017424595,-26.762113365294155,-3.555537617536381,-14.188691311776662,0.4478695101166733,-3.8635551646762827,-1.973034770940744,7.52,CHEMBL3622010
