,1,2,3,pChEMBL.Value,Name
0,358.5172471342709,2.2319552794147866,-4.705944128912596,4.98,CHEMBL76374
1,357.51648454775267,2.0992990181918034,-4.6562817481883885,5.47,CHEMBL420395
2,356.51638709394024,2.0964803866137407,-4.647848308678675,6.3,CHEMBL349091
3,355.5123519045002,1.9235044871040528,-3.5733916062109308,5.16,CHEMBL63397
4,354.5067312691621,3.0993547887302904,-3.7719361425675584,6.32,CHEMBL479928
5,353.5126427024896,2.3277641422818856,-4.719334648227302,6.72,CHEMBL67175
6,352.493291612517,0.032542998764968856,-2.745447746072638,6.55,CHEMBL136664
7,351.52443785285163,2.2565425271668444,1.8240251306209996,4.7,CHEMBL228371
8,350.52374225186304,2.1645976620203973,2.7564371665737393,6.82,CHEMBL228541
9,349.49464625304245,-7.08065295293098,-0.2552545702569804,6.08,CHEMBL1627410
10,348.5101719788891,2.7579104374501187,-4.610035705184966,6.8,CHEMBL598009
11,347.5158201373867,4.072980167860878,12.139148697173711,6.34,CHEMBL231602
12,346.5112630596847,3.928870632586623,12.229481231152878,5.05,CHEMBL27198
13,345.5173782862143,2.5200833005460956,-4.926697047024382,4.5,CHEMBL79227
14,344.511063106839,3.8389781261997236,12.158363128806927,4.72,CHEMBL27197
15,343.50426432738124,3.921364810307588,-4.70776920323979,5.29,CHEMBL325346
16,342.51129525072946,3.6652940691800433,12.35795862641281,5.22,CHEMBL284412
17,341.52323890583915,1.8636832540836559,2.6534498899450276,6.6,CHEMBL228542
18,340.52403813635686,2.111100266311575,1.9904439942813306,4.37,CHEMBL389265
19,339.49990745017675,-1.1275012788989807,-4.769460428274695,5.47,CHEMBL84380
20,338.50688157925146,4.577880830103093,-4.586837172347012,5.54,CHEMBL1672974
21,337.50625832155754,4.803829194889503,-4.502773502171721,9.89,CHEMBL1672979
22,336.5001708334336,3.8134443313822293,-2.9367552645334962,6.87,CHEMBL344037
23,335.4918856114485,-0.6708302697316634,-2.7903500567668456,4.95,CHEMBL334696
24,334.517056166652,2.328436195135765,-4.657248021527194,5.03,CHEMBL347202
