,1,2,3,4,5,pChEMBL.Value,Name
23,335.63612278678266,-10.247000805127666,-3.037935324402948,3.2527251106372965,4.472055598438055,4.95,CHEMBL334696
24,334.7284531280829,-18.03239540327132,-4.632581493856323,9.521988597902839,4.16373044250919,4.65,CHEMBL305637
25,333.85458817406914,-30.92057522302077,0.05944895059661409,2.7760132934141213,-14.542974693560577,4.54,CHEMBL27775
26,332.7899475256492,-23.001345555864173,-11.807990634600728,7.627684139741286,-11.689447876245461,5.85,CHEMBL26541
27,331.79142015829734,-26.843291635212527,1.0944719391773716,-0.3164075178678137,2.040910107075753,5.03,CHEMBL347202
28,330.76657122879675,-23.59849148162427,-1.1164338633422548,1.4774939745017437,3.4223005897434837,5.77,CHEMBL443552
29,329.0433739442935,52.581760709997624,7.964441526229861,15.072086936990381,12.841988538628284,5.03,CHEMBL184540
30,328.0448955395258,51.83435374583995,6.794047784225572,13.110304512497418,14.798291201547041,6.75,CHEMBL186816
31,327.83034699396865,-31.801797632948166,8.374022000996803,-4.6785507223210026,0.42650725490139935,5.3,CHEMBL63504
32,326.8263243873079,-31.646139191315573,8.227250891059892,-4.765518641766438,1.7345639768700443,6.72,CHEMBL390496
33,324.9565838560515,54.48952513345567,2.454861596494001,-5.261180290491291,-3.857389467783799,5.99,CHEMBL1627553
34,324.8260456567186,-31.594655854748684,7.911519093216983,-4.51434914513531,1.4138713493261004,6.62,CHEMBL1672982
35,323.8157773163487,-30.572026478876502,4.902464448576555,-2.083272954522579,0.13738677464651242,6.72,CHEMBL137119
36,322.7501243101813,-24.31022474675951,-7.422382206788916,-1.5069170161664707,1.5807298176703295,4.99,CHEMBL181078
37,320.9476002451162,54.86063389056021,2.0340649430893136,-6.504459487863255,-4.44139205319346,6.96,CHEMBL1627418
38,320.81234362432593,-29.772561801103343,3.5868764508641355,-2.278716396004198,1.2888237918715062,6.0,CHEMBL26036
39,319.5482479941967,1.8576765321605901,-5.264938975832749,19.506762555785315,6.622387065972356,7.35,CHEMBL137289
40,318.81837289640436,-30.893522438748434,6.163823459086391,-3.5497650677099455,0.43294701941902763,5.59,CHEMBL137313
41,317.77620370169757,-23.78632491876322,-4.87510774662971,1.5284568824919555,1.405631843036956,5.38,CHEMBL426202
42,315.82446037285854,69.0158914823892,5.232790022377741,2.821454394657784,-0.8001488656191089,5.25,CHEMBL1627428
43,315.72093143148123,-13.006128844571995,-15.795843870468765,20.353274648983575,-9.957235896873126,4.3,CHEMBL285011
44,314.6456268933041,-8.729879589058145,-12.317624020335348,16.435172100450327,7.458415038221712,7.25,CHEMBL44459
45,313.7708837102351,-23.909120337314633,-4.017523532400958,0.693198800792157,3.0666099510305087,5.34,CHEMBL389890
46,312.81851391818526,-31.754636376310263,7.757131671900156,-4.141146849647122,-0.5372780183664796,4.1,CHEMBL1159897
47,311.7755285680627,-23.846126463322037,-4.772356189483618,1.4886553380990966,1.826795235889572,7.3,CHEMBL389889
48,309.73475684570633,79.23934557079309,8.368161884874548,7.605169015738221,-2.9762810156079635,5.7,CHEMBL1627411
49,309.741143631462,-20.035340272266062,-5.786904207534068,3.455258339632658,3.888817805261663,4.89,CHEMBL228797
50,308.7698991776886,-23.935842933103682,-3.8141691172607093,0.42521246509901484,3.882240674460224,5.4,CHEMBL389867
51,307.7734263346992,-23.908940155489542,-3.929698734322633,0.5792603805738716,3.480537778909354,5.1,CHEMBL444886
52,306.8098166114634,-28.889976242591302,2.3741008640502503,-0.06525282757816901,1.3036154769249115,5.23,CHEMBL306782
53,305.74797168874875,-20.636985887127764,-3.4132399291151043,7.515697280250648,3.585299162663238,5.32,CHEMBL80330
54,304.2048465308378,35.57697640985341,5.10512125652814,9.679619714546298,15.27701851411597,6.58,CHEMBL187900
55,303.79805082689563,-27.25495353392393,0.5930353131408074,1.4881402858513597,1.7647166418256581,5.42,CHEMBL78282
56,301.9448601930236,54.81964698544418,1.3943007315138207,-6.146040583136113,-5.159684606947374,6.96,CHEMBL1627421
57,301.03904151633725,52.56200468222348,7.057879745183115,15.717642368517556,12.468632192707558,4.91,CHEMBL188214
58,300.7660167294564,-22.997872707600223,-2.1954933035602906,5.437829396001858,3.022348488872209,5.3,CHEMBL421505
59,298.67902583135196,86.3911971227318,5.091353817179606,14.111339244784412,-1.473550271667228,6.36,CHEMBL1627427
60,298.11057798590053,38.260658993248775,-4.981358541654347,-6.697083703155184,0.9194467345636244,6.58,CHEMBL1945897
61,297.7177587043795,-19.204418763932242,-3.2942825133995806,2.0865558196595915,3.127350611272173,7.21,CHEMBL138488
62,296.830682021091,-32.03424101198746,7.959234800336799,-4.190292964851757,0.03448584805042434,5.15,CHEMBL305077
63,295.82741687666754,-32.23436449510853,8.708229936162471,-4.746424726376022,0.7934996295672966,6.11,CHEMBL65211
64,294.77444261696996,-24.030391975765234,-3.9348741802754823,0.564861832584474,3.4050457630543116,5.4,CHEMBL387708
65,293.0681008151526,44.658858249502266,-13.304070945196491,3.7892608870764235,-0.018250300488649698,6.72,CHEMBL385226
66,291.60850337847455,95.56057778331454,0.22216162154506452,22.503334419200762,0.7608367416851054,5.22,CHEMBL1628149
67,290.94932357092534,54.55851841001782,2.034086693206756,-6.424873079892092,-4.455118758701574,7.62,CHEMBL1627429
68,290.01125685563863,50.044157254486365,2.3596284242865884,-1.343028621372297,-0.33943540099376046,7.21,CHEMBL270250
69,289.8304373375396,-32.10511725827873,8.053831117476372,-4.246547375942404,0.37622838726100377,5.28,CHEMBL63345
70,287.9461473632579,54.71845989837661,1.2161564276316288,-5.89929369987805,-5.022317393317897,7.66,CHEMBL1627617
71,287.833252529133,-32.225630725853385,8.339718754309697,-4.4463888884320975,0.32719686333922654,5.34,CHEMBL65399
72,286.8274623852385,-32.06068023707155,8.288174374746557,-4.710732471963916,1.7195570737858494,7.4,CHEMBL108646
73,285.7924571937241,-23.608021019159317,-11.596224265450992,7.515793260068096,-11.338216651040378,5.16,CHEMBL25794
74,283.86142554684267,64.16653068613074,5.324501285904294,-2.9155880546936115,-4.206108514185076,4.84,CHEMBL1627625
75,282.8576626374994,63.55750394165007,2.5218025026355697,-4.058463749729438,-2.2411254605698256,5.85,CHEMBL407952
76,282.83167639194824,-32.24086104428588,8.524545528942399,-4.736923968590988,1.0830106454749775,5.24,CHEMBL63838
77,281.8202041122973,-26.7741586709395,-8.38678361218869,6.081206113359008,-13.03537351814623,5.5,CHEMBL26969
78,280.1175154685531,38.476122397231,0.6289142218157836,-3.752407624246347,-0.9085930678940888,5.3,CHEMBL220493
79,278.9501804945613,54.43277028617385,2.0431433516771222,-6.380903136322049,-4.467083224724307,6.19,CHEMBL1627606
80,278.10776854093154,37.878874776695774,-4.339693202180894,-7.197852127316402,1.1633437869741865,7.13,CHEMBL1947225
81,277.1105564864484,37.70980747830398,-3.88773756337574,-6.730010460942361,2.835574580634636,4.77,CHEMBL1835542
82,276.109785611996,37.65719804099398,-4.058762008872903,-6.61698223209751,2.3712947091701757,4.58,CHEMBL1835543
83,275.8300232786742,-32.13519195948996,8.241207842473926,-4.5326342480107815,1.67028631093968,5.2,CHEMBL598628
84,274.8302820119451,-32.149309301069096,8.227988991905336,-4.509877787067141,1.577026697856723,7.54,CHEMBL609618
85,273.82802289314026,-32.18844598433561,8.282403353658225,-4.672934332041683,1.732864775049595,8.64,CHEMBL1672977
86,272.8283034428803,-32.20460616010124,8.307317117197385,-4.686925952300156,1.6965966872286695,7.26,CHEMBL1672981
87,271.83014023323756,-32.17611000131812,8.247880739731823,-4.523546883696668,1.644165715216832,7.46,CHEMBL598199
88,270.1200748031597,38.359899893297246,-0.039009536214103815,-3.193989483274985,-0.8336425972924957,7.4,CHEMBL229993
89,269.7789596392304,-24.15689327461028,-5.42565783765109,2.0136298572891986,0.6357696242120907,5.6,CHEMBL228914
90,268.80035859298636,-29.223601539292453,2.893942025232967,-1.4005349593308594,-0.04548087259968427,7.66,CHEMBL137392
91,267.8299372191698,-32.25032475816649,8.279385562203894,-4.625423074519341,1.7209896276105492,5.54,CHEMBL1672975
92,265.9497036854913,54.295935978830215,2.084079278467194,-6.389389197591268,-4.4720003178828165,6.89,CHEMBL1627640
93,265.1166804343494,38.72482030834167,-0.870779184797384,-2.5803653745030575,-2.1136509702556094,6.0,CHEMBL366014
94,263.924467602223,56.08481115485917,-1.908602606640982,-4.5431614511626695,-6.287519931911752,10.4,CHEMBL3806018
95,263.11353280014407,37.65636541192971,-3.997299642807373,-7.4341073292583,1.602274763947383,6.46,CHEMBL1945895
96,262.10573918263043,38.66204008632884,-6.801966977547996,-5.714421536030125,1.0099516307898333,7.36,CHEMBL1945899
97,261.8443658002987,-30.02203049409734,-3.601356482537499,4.435551622899098,-14.497069842546775,4.96,CHEMBL27864
98,260.83030783823295,-32.31587235021392,8.24226174384252,-4.585063676957085,1.6719989344737178,7.77,CHEMBL1672976
99,259.8289060868597,-32.25702644024124,7.792146892458932,-4.089752549706091,1.0432404873000993,7.66,CHEMBL1672980
100,258.6008728077467,-11.136282277477902,-5.025832490379785,-8.42178414903481,-1.400470037137262,7.35,CHEMBL137391
101,256.8447113555093,72.6222442971634,16.89211532672612,19.98667168713616,12.64523634134254,6.54,CHEMBL137708
102,256.8003119042983,-29.444347730450456,2.84222631581089,-2.0492340947700094,0.8936027966920528,8.25,CHEMBL137217
103,255.86011929218986,-31.811979170126428,0.6109278151158175,2.714748659190921,-14.241901639521592,5.32,CHEMBL26414
104,254.72556928646816,-18.651225563218862,-4.822650823840749,9.525207900027825,3.2267284961351357,6.39,CHEMBL137692
105,253.83533384767483,-28.792692733034706,-5.128553321337513,5.152981591614257,-14.155002206539235,4.75,CHEMBL286712
106,252.65866105942135,-12.094455401114905,-6.040067643376429,9.633009817383243,3.090048827820507,7.11,CHEMBL137707
107,250.7173678764359,81.2833876829298,7.532436912286442,10.059518544521321,-2.6244855459251655,6.03,CHEMBL1627433
108,250.11104129135995,37.532431131707156,-4.215794761004407,-6.272329920869912,2.5496267938340966,4.37,CHEMBL1627869
109,249.7306134117767,-15.627549868653738,-11.4117966300758,14.172963481064007,-8.990281928864936,4.82,CHEMBL27368
110,248.8329508284068,-32.521589214883384,8.05661689183747,-4.124050924840733,0.34759295062095114,5.16,CHEMBL434211
111,247.8272605473214,-31.661635254120934,5.88101762785997,-2.3953326971495876,0.7746833488648682,4.88,CHEMBL77121
112,246.82943258613827,-30.628571151617386,2.082219410772601,-0.7935365167467626,-0.12565397017038182,4.24,CHEMBL376171
113,245.75467437869207,-25.087767468864133,-7.428580040975295,-1.2569090022219336,1.5174920430100487,5.75,CHEMBL182155
114,243.9469383479841,53.97652021290982,2.354038285986269,-6.4195599041114635,-4.122845931040336,9.41,CHEMBL1627878
115,243.11939397761702,38.22686273557052,-0.7504897962216701,-2.732069839063019,-1.9228291712222059,6.28,CHEMBL389320
116,242.78265406832452,-24.55532784743148,-5.151964325452695,1.9967905257503225,0.2506837838226654,5.35,CHEMBL228916
117,241.71075537382652,-20.024259348501914,-7.359306747210136,0.7347290546322383,5.2965825986989925,5.13,CHEMBL332811
118,240.78016773604014,-24.489028779135733,-5.489139189114534,2.321944692041002,0.20947375984538347,4.7,CHEMBL228915
119,239.77820792304354,-24.375557188070704,-5.761214506492781,2.4246191350371404,0.5810618686190427,4.46,CHEMBL375730
120,238.78190031129017,-24.507734016684893,-5.441321175180316,2.290761505985965,0.36456378865415306,6.14,CHEMBL375729
121,237.66546271066795,-15.259839792533358,-4.640006334285577,0.3729713071032509,4.739830818227576,7.3,CHEMBL137513
122,235.7698740923874,74.75970393335315,8.040646310266961,4.736444081244466,-3.1389284037600618,5.46,CHEMBL1627871
123,235.82534507954094,-32.07277585990386,6.3205179066743105,-2.688035433815308,0.1453206552334093,5.79,CHEMBL137156
124,234.64142353264396,-11.026313847212244,-2.3861602610759327,3.911987336079183,3.460098014368662,4.61,CHEMBL342715
125,233.8319432416765,-32.58049120270738,8.431951567682304,-4.669918556814289,1.5599854416512196,6.04,CHEMBL479551
126,231.8600703995496,62.774845055824755,3.3422986310541214,-4.669373075782512,-2.127606542162148,6.89,CHEMBL408967
127,231.7235289463666,-20.224494966720936,-5.241578538700343,1.4397735761649024,4.409571888795429,5.42,CHEMBL333727
128,229.9528635240973,53.93523738093689,2.0601188540747057,-6.2436130604280695,-4.4676627962514806,7.1,CHEMBL1628091
129,229.83150003590242,-32.55789068186622,7.681733455208404,-3.9442610093007056,0.7101870235317909,6.27,CHEMBL390717
130,228.83136507973808,-32.56592050951549,7.6879124286390015,-3.9273510934172533,0.7456422247480835,6.42,CHEMBL226736
131,227.83239155399147,-32.65430139374758,8.251739195456201,-4.488456508259527,1.6783868940557463,7.7,CHEMBL322322
132,225.70116473567614,83.33964492417225,6.316683960714659,12.226857137015873,-2.080885629702787,6.11,CHEMBL1627417
133,225.74642161839708,-20.893311408099944,-5.727342423312587,3.696855924250321,3.9776727828143534,5.4,CHEMBL376176
134,224.84020298522148,-29.04437215112703,-7.859850532431331,7.074082233126669,-13.597355333203659,5.1,CHEMBL26041
135,223.7777082483456,-24.748845189622525,-3.849544119029133,0.7046395595194042,3.6497580660037983,5.64,CHEMBL229010
136,222.83463576156313,-32.79971406069175,8.007099482141479,-3.9312228105874767,0.24954462947563474,5.32,CHEMBL65446
137,221.8610280849251,-32.055101442153266,0.2444056855072573,3.086919775707245,-14.592479218340962,4.92,CHEMBL26970
138,220.09773912790772,43.958234066257866,-0.4390110975869844,9.804675894347335,6.302028104010145,7.96,CHEMBL435988
139,219.12191014511353,38.00009525135684,0.03706516627914144,-3.1806473914928053,-1.431305067825959,6.53,CHEMBL1945894
140,218.09739190336447,38.96297158492161,-7.565392675556753,-5.821951063955456,0.6269147663588865,7.75,CHEMBL1945903
141,217.11236337199637,37.20970833597183,-4.0967766626846,-6.326529064255474,3.097676085819912,4.37,CHEMBL1628113
142,216.1162525407729,37.17767563865154,-3.984621278955823,-7.331396297040399,1.598206011987826,6.72,CHEMBL1945909
143,215.77683535911947,-24.70125823895831,-4.865741685315367,1.7117651753446057,2.7308991495459725,4.89,CHEMBL229061
144,214.75516159284626,-25.47793871879864,-7.313559339760093,-1.2126814486874382,1.1277829367737855,5.55,CHEMBL359751
145,213.81049809504484,-28.095368348727614,-1.8309377245039937,1.916654395656198,0.8657973832014206,4.92,CHEMBL228317
146,212.75366445282225,-25.4215824860915,-7.79864264386344,-0.6604329433374373,0.4876899870592666,5.72,CHEMBL179014
147,211.11645589285894,37.12930943392806,-3.9912636006093214,-7.281950415471305,1.5994303649522028,7.7,CHEMBL1945906
148,210.7772023565015,-24.478366275941422,-5.936749648718033,2.7580629691950844,1.8818696895069635,5.3,CHEMBL228543
149,209.11277132790042,37.100639448862225,-4.155361883568864,-6.12440451658699,3.1196322270031365,6.38,CHEMBL1627728
150,208.10607575057864,37.393796536536414,-4.992007657076166,-5.669670785738639,2.407320973904915,6.05,CHEMBL366144
151,207.71476437237627,-19.286676924694962,-3.812536836123032,7.328238224281913,4.499043845028065,8.62,CHEMBL3622011
152,206.64387353950923,-10.056370348266157,-8.682127766554178,15.702339257049113,6.737301009894132,7.12,CHEMBL3622015
153,205.84847899313652,-30.71575891263147,-3.5485772368278043,4.510150879957118,-14.911889206476756,4.6,CHEMBL26647
154,204.8228472922629,-32.73133305375236,7.430292982754584,-3.4415239483116467,0.9131485248688912,6.55,CHEMBL4090835
155,203.12678193171323,36.66586006936509,-0.8506796626072617,-5.237657475652114,0.40532894897841676,7.1,CHEMBL1627551
156,202.85259862884888,-31.17631779735064,-2.6593889097171695,4.1819685487348774,-14.448799238623797,4.66,CHEMBL27057
157,201.81557859874533,-32.320309926734986,5.273686649569033,-2.0810319636287318,-0.3134133038299261,6.36,CHEMBL4083045
158,200.81476876699185,-32.46592344311826,5.947697256658239,-2.6210833980095742,0.18051362491378625,6.47,CHEMBL4078408
159,199.7025191227262,-19.20055029379203,-10.137273295780979,8.163985718705717,3.142896213867813,4.83,CHEMBL3612306
160,198.11138959216188,36.84533855980026,-3.416342922595854,-6.761502925315626,3.5643016407214128,8.78,CHEMBL364332
161,197.11030103137162,36.794544549814304,-3.5776450604176024,-6.645986663167855,3.1635515205568794,11.0,CHEMBL2011408
162,196.82547279099478,-31.86837830655842,2.0413328354728493,-1.125070743359822,-0.5513307660722553,6.52,CHEMBL3622364
163,195.1273353430224,36.67812476717641,-1.2152945383750768,-4.78806404913662,1.172334998174823,6.7,CHEMBL2011418
164,194.83428775275675,-32.97342939727098,8.428529377270703,-4.5631315346530466,1.5412827211498261,6.26,CHEMBL480321
165,193.1102374469943,36.89543552589643,-3.9252852657813846,-6.366264955560217,2.7570378397022295,10.0,CHEMBL2011422
166,192.81698886253383,-31.992916588045716,5.447644138844019,-2.204647556185517,0.6520240780271064,7.52,CHEMBL275331
167,191.8353862017568,-33.09703068596781,8.105841697079697,-3.9505112802697955,0.846338435847967,4.5,CHEMBL311899
168,190.70894411232868,-16.67093153602497,-1.5426764449720967,8.464595393673815,5.782293889207174,6.77,CHEMBL155465
169,189.81912320813055,-32.54416558475353,5.756297575160636,-2.3999539112929638,0.20945958976793108,6.44,CHEMBL4067505
170,188.12302304518346,37.53701965693676,0.6647193609987097,-3.49512942686727,-0.9451318162895085,7.8,CHEMBL219321
171,187.10521326466375,43.31434201823197,1.0179880975204418,10.805314613046184,6.646360624436802,7.96,CHEMBL359199
172,186.83593894200936,-33.11383897060432,8.595563828480364,-4.554283534059886,1.9108228456747056,5.26,CHEMBL598629
173,184.94131665319145,55.413988393942404,-2.5545019587943045,-3.3818980137077177,-5.211690483539642,7.6,CHEMBL1627626
174,183.86373208913295,63.41210876535735,4.67794383708279,-2.7222595622497594,-4.4616099705195795,6.21,CHEMBL1627612
175,183.83272324872834,-32.93829435655124,7.243235180925388,-3.241076764602096,0.275397074441176,6.17,CHEMBL137424
176,182.86230667760177,-32.56297449732209,1.1427872696234043,2.7385706553887847,-13.701770391237384,4.39,CHEMBL422576
177,181.75026645503934,-20.102512321784168,-11.672669868661476,6.051150153457526,-11.0567993829983,5.4,CHEMBL25760
178,180.85722361686206,-31.732986090108945,-2.043680483654224,4.099117203002028,-14.850228763841214,4.62,CHEMBL286518
179,179.86317898553625,-32.51649083662094,0.1721980759415195,3.4325795824682386,-14.92213537013176,4.64,CHEMBL26958
180,178.85923125892663,-31.65848792481146,-2.3758486458974395,4.806689374586911,-14.744056785310994,4.7,CHEMBL27721
181,176.9563720329994,53.40010330523631,2.0335935858332355,-6.05391014240235,-4.542384840794249,6.92,CHEMBL1627953
182,176.85357614937948,-30.813714581621742,-4.2130502004446395,5.843964571436157,-14.558433430744076,5.22,CHEMBL285331
183,175.73456671213827,-21.919583010513524,-2.5821727164070487,5.354500622975406,3.9551925314177367,7.52,CHEMBL3622010
184,174.76996420434185,-26.484324587567283,-0.13284504781298453,1.295035768640143,2.972488012844104,7.16,CHEMBL3622009
185,173.76913165151092,-20.901231119623798,-12.144633616353186,10.248822177422298,-10.427643580324373,5.75,CHEMBL27369
186,172.83286555320922,-27.9860954892349,-8.128020955303938,8.467651783394123,-13.548302589984226,5.1,CHEMBL286960
187,171.11869642947252,36.80054972398921,-4.325737968364272,-6.922510450960999,1.3217876624070453,6.86,CHEMBL1945913
188,170.11488511561194,36.81674860928288,-4.276213098068962,-7.084059634332847,1.3529512619862178,7.64,CHEMBL1947221
189,169.21014215002262,34.24681936525618,4.6930318004238485,10.562395732468401,15.100742577484151,5.82,CHEMBL183635
190,168.11936299071755,36.691008516760895,-3.9909808632782915,-7.172256983765458,1.5521635173789818,7.17,CHEMBL1945910
191,167.67143821028915,-15.131485665662384,-12.31028669662525,11.878220934874971,3.924367264580967,5.26,CHEMBL3612349
192,166.11850956436732,36.780339033983935,-4.3987597504062546,-6.8829450454863155,1.221947479610849,6.68,CHEMBL1945898
193,165.82020616060043,-31.41828258644547,3.856472558233619,-0.8850364570137403,0.08732501600451337,6.14,CHEMBL137262
194,164.10486137402464,38.589085251594724,-8.584832958216708,-4.48949932345705,1.002414890138868,7.58,CHEMBL1945900
195,163.72380212174144,-20.538595237159818,-3.2830885460864248,2.359508329926411,3.3958969392582925,5.2,CHEMBL137227
196,162.0258114476894,52.189469961086594,9.419102556545598,12.553556622446077,11.039863293595062,8.25,CHEMBL341736
197,161.09653027047878,39.80515548881947,-10.482877623362342,-3.2284784584837345,1.4141693757311005,7.29,CHEMBL1945901
198,160.8364551716897,-33.33156052892586,8.250177767428744,-4.2981634917355835,1.6416234664902767,7.41,CHEMBL108483
199,159.11858843073537,37.248328711767826,0.5501358571407005,-3.302605821942421,-0.958489466293874,6.5,CHEMBL219273
200,158.11769538243541,36.53137374253505,-3.671717998869557,-6.520070089410153,3.161647968993195,5.48,CHEMBL1835539
201,157.1198279978291,37.12296551943094,0.9550629533295968,-3.547123432731868,-0.6103545321885557,7.75,CHEMBL221802
202,156.11920751259876,36.52303275183531,-3.7315264472031195,-6.474698221478466,3.1596339383882937,4.4,CHEMBL189051
203,155.11811895180858,36.47223874184937,-3.892828585024869,-6.359181959330694,2.758883818223762,5.62,CHEMBL1835541
204,154.11901858258946,36.54328065420337,-3.948113378409403,-7.178190744335337,1.547561790947631,6.95,CHEMBL1947219
205,153.1189661628827,36.53002265568451,-3.9333151033377347,-7.183425413617153,1.5558402446730022,6.32,CHEMBL1947220
206,152.11880680950398,36.604474527906014,-4.469832895871737,-6.6145897859149505,0.8983089119007887,6.71,CHEMBL1947224
207,151.81288737872964,-31.764517177960865,4.347266515569414,-2.3736603886553618,0.7283240285475087,8.0,CHEMBL3622030
208,150.83793580329726,-33.48158224203155,8.495141015455067,-4.379479611783776,1.4670280026861546,7.79,CHEMBL592320
209,148.95774303438014,53.11656061324212,2.0449621084325025,-5.977003843319983,-4.53110670090405,6.92,CHEMBL1947228
210,148.8377278201243,-33.426645841946396,8.242398528642063,-4.138077841921145,1.5378231701230014,7.54,CHEMBL598211
211,147.1205498893492,36.474830240239896,-3.977500660059576,-7.118012900851094,1.5500605797070885,6.57,CHEMBL1945911
212,146.11973749766585,36.577252647830605,-4.397430634417582,-6.823297906655814,1.2090469745650816,6.47,CHEMBL1945893
213,145.11992578347582,36.56826750494645,-4.4023556328970725,-6.804179831493853,1.1995478645821251,7.19,CHEMBL1947223
214,144.1206523350339,36.46254280091169,-4.217479999316074,-6.003772885608401,2.3965235156512112,5.17,CHEMBL1835540
215,143.12016683866415,36.405705124042086,-4.007397152789709,-6.992157117588053,1.3707517477456104,7.41,CHEMBL1945905
216,142.8377702314115,-33.483909500118415,8.262489643866846,-4.142799867726097,1.6030271117262465,8.26,CHEMBL592131
217,141.26224101294238,17.7031910262399,-17.484091882307293,-14.299528121185814,6.658077831042214,8.52,CHEMBL3622027
218,140.72116030166146,-21.153474302671054,-7.067003113285827,0.9336414976878198,5.437368373536423,5.21,CHEMBL440159
219,139.838067169581,-33.50906586036379,8.224409136278426,-4.142494281705679,1.519815271812143,7.49,CHEMBL599442
220,138.83772596599263,-33.54207127850032,8.432250902038984,-4.396119545927642,1.5051613070216754,5.33,CHEMBL479559
221,136.95216271791628,52.95667955847669,2.0468768253040523,-6.132258445730057,-4.8555344112425045,7.52,CHEMBL3806088
222,136.83854410181115,-33.54157229527075,8.218125604408101,-4.129356981655164,1.4756577146733287,6.85,CHEMBL592376
223,135.8194373454956,-30.63439718369835,1.5036118721178042,0.11649455020849551,2.351255788656505,6.0,CHEMBL3622059
224,134.72333587701135,-21.40761083628004,-4.683234110850246,-0.6558212492641593,6.077154296448011,8.77,CHEMBL3797224
225,133.73992341414552,-24.058624776535375,-6.756013547755883,4.711392650387224,1.2647909179687646,4.57,CHEMBL3612308
226,132.67257891257523,-15.476848038123434,-12.163547647705002,11.795140163560777,4.508062436623647,5.15,CHEMBL3612304
227,131.54055696332512,0.12765364472711724,-5.284865049623565,16.621405778553516,7.592082579898699,9.0,CHEMBL3827021
228,130.72414633359236,-21.182075808552916,-7.719499405533046,1.532564201104927,5.034796916539269,4.98,CHEMBL121068
229,129.83262380801517,-33.43091773683813,7.197749701894703,-3.259180282766948,0.49371664947000027,6.36,CHEMBL137541
230,128.83823217507688,-33.655338601470966,8.251683373119166,-4.194175671366133,1.6362224236226903,9.08,CHEMBL1672978
231,126.84615875896273,70.98369735017606,14.800647183441104,18.933931350923856,14.772675769942804,6.85,CHEMBL136663
232,126.12175793011353,36.26381721090571,-3.9763575419813253,-7.051269347591872,1.5247507278877939,8.05,CHEMBL1945904
233,124.96917365447062,52.38235680683611,2.780130103556147,-4.94306800643197,-3.931545659379198,4.71,CHEMBL1627631
234,124.12023266843813,37.473467290251335,-0.34265170627187413,-4.483675517761635,-2.4775681632995803,5.42,CHEMBL1627916
235,123.12608287776979,38.74925410756285,1.5629463655412679,0.719011122636517,6.120195091231758,7.96,CHEMBL137479
236,122.84781327655335,-30.106038928504297,-6.252887547232193,7.167572105904208,-14.123058328247154,4.89,CHEMBL287229
237,121.83877435657057,-34.001420043504936,8.625662118720385,-4.150363708869329,0.33500751969251913,5.5,CHEMBL65204
